naid,localId,seriesNaid,seriesLocalId,seriesTitle,containerId,title,workingStartDate,workingEndDate,workingDateLabel,datePrecision,dateBasis,chapter,selection,routing,accessStatus,accessRestrictionNote,useStatus,markerStatus,markerRecordGroup,markerOffice,markerSeries,markerSubseries,markerOaId,markerFolderId,objectId,pdfBytes,ocrCharacterCount,memosToPresident,memosToScowcroft,memosToPorter,memorandaOfConversation,meetingRecords,withdrawalSheets,economicSignalTotal,tradeSignals,financeSignals,summitsSignals,transitionSignals,controlsSignals,reviewTopics,reviewFocus,economicSubjectLeads,archivalLocator,catalogUrl,pdfUrl
509547391,08369-006,2600847,GB-POD-029,Johannes Kuttner Subject Files,08369,AIDS - Travel / Immigration,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08369–006, AIDS - Travel / Immigration.",https://catalog.archives.gov/id/509547391,
509547392,08369-013,2600847,GB-POD-029,Johannes Kuttner Subject Files,08369,Title X / Family Planning,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08369–013, Title X / Family Planning.",https://catalog.archives.gov/id/509547392,
509547393,08369-015,2600847,GB-POD-029,Johannes Kuttner Subject Files,08369,Health Care Reform - House GOP - Negotiations on Action NOW - Antitrust,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08369–015, Health Care Reform - House GOP - Negotiations on Action NOW - Antitrust.",https://catalog.archives.gov/id/509547393,
509547394,08369-017,2600847,GB-POD-029,Johannes Kuttner Subject Files,08369,Americans with Disabilities Act - Kuttner Notes From Negotiating Sessions with Senate Staff,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08369–017, Americans with Disabilities Act - Kuttner Notes From Negotiating Sessions with Senate Staff.",https://catalog.archives.gov/id/509547394,
509547395,08369-027,2600847,GB-POD-029,Johannes Kuttner Subject Files,08369,LA Riots - Material for White House Fact Sheet,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08369–027, LA Riots - Material for White House Fact Sheet.",https://catalog.archives.gov/id/509547395,
509547396,08369-031,2600847,GB-POD-029,Johannes Kuttner Subject Files,08369,Health Care Reform - NGA,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08369–031, Health Care Reform - NGA.",https://catalog.archives.gov/id/509547396,
509547397,08371-004,2600847,GB-POD-029,Johannes Kuttner Subject Files,08371,Education Goals - Goal 1 - Kuttner Critique of Staff Assessment Proposal,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08371–004, Education Goals - Goal 1 - Kuttner Critique of Staff Assessment Proposal.",https://catalog.archives.gov/id/509547397,
509547398,08371-005,2600847,GB-POD-029,Johannes Kuttner Subject Files,08371,Education Goals - Goal 1 - Head Start / Chapter 1 Coordination,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08371–005, Education Goals - Goal 1 - Head Start / Chapter 1 Coordination.",https://catalog.archives.gov/id/509547398,
509547399,08371-006,2600847,GB-POD-029,Johannes Kuttner Subject Files,08371,Education Goals - Program Collaboration - Serving Disabled Kids,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08371–006, Education Goals - Program Collaboration - Serving Disabled Kids.",https://catalog.archives.gov/id/509547399,
509547400,08371-007,2600847,GB-POD-029,Johannes Kuttner Subject Files,08371,Education Goals - Goal 1 [1],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08371–007, Education Goals - Goal 1 [1].",https://catalog.archives.gov/id/509547400,
509547401,08371-008,2600847,GB-POD-029,Johannes Kuttner Subject Files,08371,Education Goals - Goal 1 [2],9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08371–008, Education Goals - Goal 1 [2].",https://catalog.archives.gov/id/509547401,
509547402,08371-009,2600847,GB-POD-029,Johannes Kuttner Subject Files,08371,Education Goals - Goal 1 - Studies and Reports,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08371–009, Education Goals - Goal 1 - Studies and Reports.",https://catalog.archives.gov/id/509547402,
509547403,08371-011,2600847,GB-POD-029,Johannes Kuttner Subject Files,08371,Health Care Reform - Electronic Records,9999-12-31,9999-12-31,Date not established,unknown,Finding aid supplies no file-unit date,Trade Policy and Market Access,Consider,Out of scope,Restricted - Possibly,Records may be closed under exemptions of the Presidential Records Act (PRA) and the Freedom of Information Act (FOIA). Withdrawal sheets in processed folders will indicate specific restrictions.,Unrestricted,not online,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,White House Office of Policy Development | Johannes Kuttner Subject Files,Title-screened as outside the present foreign-economic scope; retained in the complete source ledger.,,"George H.W. Bush Library, Bush Presidential Records, White House Office of Policy Development, Johannes Kuttner Subject Files, OA/ID 08371–011, Health Care Reform - Electronic Records.",https://catalog.archives.gov/id/509547403,
